2025-03-29 14:58:33.861 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging.Abstractions | Elapsed: 28ms | Delta: 1ms
2025-03-29 14:58:33.862 [StartupProfiler] Assembly loaded: Microsoft.TemplateSearch.Common | Elapsed: 29ms | Delta: 1ms
2025-03-29 14:58:33.862 [StartupProfiler] Assembly loaded: System.Linq | Elapsed: 29ms | Delta: 0ms
2025-03-29 14:58:33.864 [StartupProfiler] Assembly loaded: NuGet.CommandLine.XPlat | Elapsed: 31ms | Delta: 2ms
2025-03-29 14:58:33.864 [StartupProfiler] Assembly loaded: NuGet.Common | Elapsed: 31ms | Delta: 0ms
2025-03-29 14:58:33.873 [StartupProfiler] Assembly loaded: System.Security.Cryptography | Elapsed: 40ms | Delta: 9ms
2025-03-29 14:58:33.873 [StartupProfiler] Assembly loaded: System.Collections.Concurrent | Elapsed: 40ms | Delta: 0ms
2025-03-29 14:58:33.879 [StartupProfiler] Assembly loaded: NuGet.Frameworks | Elapsed: 46ms | Delta: 6ms
2025-03-29 14:58:33.883 [StartupProfiler] Assembly loaded: System.IO.Pipes | Elapsed: 49ms | Delta: 3ms
2025-03-29 14:58:33.884 [StartupProfiler] Assembly loaded: System.Threading.ThreadPool | Elapsed: 51ms | Delta: 2ms
2025-03-29 14:58:33.906 [StartupProfiler] StartupHook.Initialize | Elapsed: 0ms | Delta: 0ms
2025-03-29 14:58:33.916 [StartupProfiler] Assembly loaded: System.Linq | Elapsed: 10ms | Delta: 10ms
2025-03-29 14:58:33.916 [StartupProfiler] Periodic checkpoint | Elapsed: 11ms | Delta: 1ms
2025-03-29 14:58:33.920 [StartupProfiler] Assembly loaded: System.Diagnostics.Tracing | Elapsed: 14ms | Delta: 3ms
2025-03-29 14:58:33.921 [StartupProfiler] Assembly loaded: System.Security.Cryptography | Elapsed: 15ms | Delta: 1ms
2025-03-29 14:58:33.925 [StartupProfiler] Assembly loaded: System.Collections.NonGeneric | Elapsed: 19ms | Delta: 4ms
2025-03-29 14:58:33.927 [StartupProfiler] Application exiting | Elapsed: 21ms | Delta: 2ms
2025-03-29 14:58:33.934 [StartupProfiler] Application exiting | Elapsed: 100ms | Delta: 49ms
2025-03-29 14:58:33.943 [StartupProfiler] Assembly loaded: Microsoft.Extensions.DependencyInjection | Elapsed: 1700ms | Delta: 133ms
2025-03-29 14:58:33.944 [StartupProfiler] Assembly loaded: System.ComponentModel | Elapsed: 1701ms | Delta: 1ms
2025-03-29 14:58:33.944 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration | Elapsed: 1701ms | Delta: 0ms
2025-03-29 14:58:33.944 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration.EnvironmentVariables | Elapsed: 1701ms | Delta: 0ms
2025-03-29 14:58:33.944 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Primitives | Elapsed: 1701ms | Delta: 0ms
2025-03-29 14:58:33.945 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Http.Abstractions | Elapsed: 1702ms | Delta: 1ms
2025-03-29 14:58:33.945 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.Kestrel | Elapsed: 1702ms | Delta: 0ms
2025-03-29 14:58:33.945 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.Kestrel.Transport.Quic | Elapsed: 1702ms | Delta: 0ms
2025-03-29 14:58:33.946 [StartupProfiler] Assembly loaded: System.Net.Quic | Elapsed: 1703ms | Delta: 1ms
2025-03-29 14:58:33.948 [StartupProfiler] Assembly loaded: Microsoft.Extensions.FileProviders.Abstractions | Elapsed: 1705ms | Delta: 2ms
2025-03-29 14:58:33.948 [StartupProfiler] Assembly loaded: Microsoft.Extensions.FileProviders.Physical | Elapsed: 1705ms | Delta: 0ms
2025-03-29 14:58:33.949 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration.FileExtensions | Elapsed: 1706ms | Delta: 1ms
2025-03-29 14:58:33.949 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Options | Elapsed: 1706ms | Delta: 0ms
2025-03-29 14:58:33.950 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging | Elapsed: 1707ms | Delta: 1ms
2025-03-29 14:58:33.950 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Diagnostics | Elapsed: 1707ms | Delta: 0ms
2025-03-29 14:58:33.950 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Features | Elapsed: 1707ms | Delta: 0ms
2025-03-29 14:58:33.950 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Http | Elapsed: 1707ms | Delta: 0ms
2025-03-29 14:58:33.951 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Connections.Abstractions | Elapsed: 1708ms | Delta: 1ms
2025-03-29 14:58:33.951 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Elapsed: 1708ms | Delta: 0ms
2025-03-29 14:58:33.951 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Hosting.Server.Abstractions | Elapsed: 1708ms | Delta: 0ms
2025-03-29 14:58:33.951 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.Kestrel.Core | Elapsed: 1708ms | Delta: 0ms
2025-03-29 14:58:33.959 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Diagnostics.Abstractions | Elapsed: 1716ms | Delta: 8ms
2025-03-29 14:58:33.961 [StartupProfiler] Assembly loaded: System.IO.Pipelines | Elapsed: 1718ms | Delta: 2ms
2025-03-29 14:58:33.966 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.WebSockets | Elapsed: 1723ms | Delta: 5ms
2025-03-29 14:58:33.968 [StartupProfiler] Assembly loaded: Microsoft.Net.Http.Headers | Elapsed: 1724ms | Delta: 1ms
dotnet watch ⌚ Refresh server running at ws://localhost:35661.
2025-03-29 14:58:34.138 [StartupProfiler] Assembly loaded: System.IO.FileSystem.Watcher | Elapsed: 1895ms | Delta: 171ms
dotnet watch 🚀 Launched '/usr/share/dotnet/dotnet' with arguments 'run': process id 1091
2025-03-29 14:58:34.416 [StartupProfiler] StartupHook.Initialize | Elapsed: 0ms | Delta: 0ms
2025-03-29 14:58:34.426 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Watch.BrowserRefresh | Elapsed: 11ms | Delta: 11ms
2025-03-29 14:58:34.426 [StartupProfiler] Assembly loaded: Microsoft.DotNet.Cli.Utils | Elapsed: 11ms | Delta: 0ms
2025-03-29 14:58:34.427 [StartupProfiler] Assembly loaded: System.Diagnostics.Process | Elapsed: 11ms | Delta: 0ms
2025-03-29 14:58:34.427 [StartupProfiler] Periodic checkpoint | Elapsed: 11ms | Delta: 0ms
2025-03-29 14:58:34.427 [StartupProfiler] Assembly loaded: System.ComponentModel.Primitives | Elapsed: 12ms | Delta: 1ms
2025-03-29 14:58:34.428 [StartupProfiler] Assembly loaded: System.Diagnostics.Tracing | Elapsed: 13ms | Delta: 1ms
2025-03-29 14:58:34.430 [StartupProfiler] Assembly loaded: System.Text.Encoding.CodePages | Elapsed: 15ms | Delta: 2ms
2025-03-29 14:58:34.437 [StartupProfiler] Assembly loaded: System.CommandLine | Elapsed: 22ms | Delta: 7ms
2025-03-29 14:58:34.437 [StartupProfiler] Assembly loaded: Microsoft.DotNet.Configurer | Elapsed: 22ms | Delta: 0ms
2025-03-29 14:58:34.438 [StartupProfiler] Assembly loaded: Microsoft.DotNet.InternalAbstractions | Elapsed: 22ms | Delta: 0ms
2025-03-29 14:58:34.438 [StartupProfiler] Assembly loaded: netstandard | Elapsed: 23ms | Delta: 1ms
2025-03-29 14:58:34.440 [StartupProfiler] Assembly loaded: Microsoft.TemplateEngine.Cli | Elapsed: 25ms | Delta: 2ms
2025-03-29 14:58:34.442 [StartupProfiler] Assembly loaded: Microsoft.TemplateEngine.Edge | Elapsed: 27ms | Delta: 2ms
2025-03-29 14:58:34.442 [StartupProfiler] Assembly loaded: Microsoft.TemplateEngine.Abstractions | Elapsed: 27ms | Delta: 0ms
2025-03-29 14:58:34.443 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging.Abstractions | Elapsed: 27ms | Delta: 0ms
2025-03-29 14:58:34.444 [StartupProfiler] Assembly loaded: Microsoft.TemplateSearch.Common | Elapsed: 28ms | Delta: 1ms
2025-03-29 14:58:34.444 [StartupProfiler] Assembly loaded: System.Linq | Elapsed: 29ms | Delta: 1ms
2025-03-29 14:58:34.446 [StartupProfiler] Assembly loaded: NuGet.CommandLine.XPlat | Elapsed: 30ms | Delta: 1ms
2025-03-29 14:58:34.446 [StartupProfiler] Assembly loaded: NuGet.Common | Elapsed: 30ms | Delta: 0ms
2025-03-29 14:58:34.454 [StartupProfiler] Assembly loaded: System.Security.Cryptography | Elapsed: 38ms | Delta: 8ms
2025-03-29 14:58:34.454 [StartupProfiler] Assembly loaded: System.Collections.Concurrent | Elapsed: 39ms | Delta: 1ms
2025-03-29 14:58:34.457 [StartupProfiler] Assembly loaded: System.Collections.Immutable | Elapsed: 42ms | Delta: 3ms
2025-03-29 14:58:34.460 [StartupProfiler] Assembly loaded: Microsoft.Build | Elapsed: 44ms | Delta: 2ms
2025-03-29 14:58:34.460 [StartupProfiler] Assembly loaded: Microsoft.Build.Framework | Elapsed: 45ms | Delta: 1ms
Using launch settings from /app/TaxxorEditor/Properties/launchSettings.json...
2025-03-29 14:58:34.461 [StartupProfiler] Assembly loaded: System.Text.Json | Elapsed: 46ms | Delta: 1ms
2025-03-29 14:58:34.462 [StartupProfiler] Assembly loaded: System.Text.Encoding.Extensions | Elapsed: 46ms | Delta: 0ms
2025-03-29 14:58:34.465 [StartupProfiler] Assembly loaded: Microsoft.DotNet.TemplateLocator | Elapsed: 49ms | Delta: 3ms
2025-03-29 14:58:34.465 [StartupProfiler] Assembly loaded: MSBuild | Elapsed: 50ms | Delta: 1ms
2025-03-29 14:58:34.466 [StartupProfiler] Assembly loaded: Microsoft.Deployment.DotNet.Releases | Elapsed: 50ms | Delta: 0ms
2025-03-29 14:58:34.466 [StartupProfiler] Assembly loaded: System.Threading.Thread | Elapsed: 51ms | Delta: 1ms
2025-03-29 14:58:34.467 [StartupProfiler] Assembly loaded: System.Text.RegularExpressions | Elapsed: 52ms | Delta: 1ms
2025-03-29 14:58:34.471 [StartupProfiler] Assembly loaded: NuGet.Protocol | Elapsed: 55ms | Delta: 3ms
2025-03-29 14:58:34.471 [StartupProfiler] Assembly loaded: NuGet.Configuration | Elapsed: 55ms | Delta: 0ms
2025-03-29 14:58:34.471 [StartupProfiler] Assembly loaded: NuGet.Credentials | Elapsed: 56ms | Delta: 1ms
2025-03-29 14:58:34.481 [StartupProfiler] Assembly loaded: System.Collections.NonGeneric | Elapsed: 66ms | Delta: 10ms
2025-03-29 14:58:34.484 [StartupProfiler] Assembly loaded: System.Threading.Tasks.Dataflow | Elapsed: 68ms | Delta: 2ms
2025-03-29 14:58:34.505 [StartupProfiler] Assembly loaded: System.Xml.ReaderWriter | Elapsed: 89ms | Delta: 21ms
2025-03-29 14:58:34.505 [StartupProfiler] Assembly loaded: System.Private.Xml | Elapsed: 90ms | Delta: 1ms
2025-03-29 14:58:34.506 [StartupProfiler] Assembly loaded: System.Private.Uri | Elapsed: 90ms | Delta: 0ms
2025-03-29 14:58:34.507 [StartupProfiler] Assembly loaded: Microsoft.NET.StringTools | Elapsed: 92ms | Delta: 2ms
2025-03-29 14:58:34.512 [StartupProfiler] Assembly loaded: System.Diagnostics.FileVersionInfo | Elapsed: 97ms | Delta: 5ms
2025-03-29 14:58:34.512 [StartupProfiler] Assembly loaded: System.Runtime.Loader | Elapsed: 97ms | Delta: 0ms
2025-03-29 14:58:34.513 [StartupProfiler] Assembly loaded: System.Reflection.Metadata | Elapsed: 97ms | Delta: 0ms
2025-03-29 14:58:34.514 [StartupProfiler] Assembly loaded: System.IO.MemoryMappedFiles | Elapsed: 99ms | Delta: 2ms
2025-03-29 14:58:34.520 [StartupProfiler] Assembly loaded: Microsoft.Win32.Registry | Elapsed: 104ms | Delta: 5ms
2025-03-29 14:58:34.520 [StartupProfiler] Assembly loaded: NuGet.Frameworks | Elapsed: 105ms | Delta: 1ms
2025-03-29 14:58:34.536 [StartupProfiler] Assembly loaded: Microsoft.NET.Sdk.WorkloadMSBuildSdkResolver | Elapsed: 121ms | Delta: 16ms
2025-03-29 14:58:34.538 [StartupProfiler] Assembly loaded: Microsoft.Build.NuGetSdkResolver | Elapsed: 122ms | Delta: 1ms
2025-03-29 14:58:34.539 [StartupProfiler] Assembly loaded: NuGet.Common | Elapsed: 123ms | Delta: 1ms
2025-03-29 14:58:34.539 [StartupProfiler] Assembly loaded: Microsoft.DotNet.Cli.Utils | Elapsed: 124ms | Delta: 1ms
2025-03-29 14:58:34.539 [StartupProfiler] Assembly loaded: Microsoft.NET.Sdk.WorkloadManifestReader | Elapsed: 124ms | Delta: 0ms
2025-03-29 14:58:34.540 [StartupProfiler] Assembly loaded: Microsoft.Deployment.DotNet.Releases | Elapsed: 125ms | Delta: 1ms
2025-03-29 14:58:34.553 [StartupProfiler] Assembly loaded: System.Numerics.Vectors | Elapsed: 138ms | Delta: 13ms
2025-03-29 14:58:34.592 [StartupProfiler] Assembly loaded: Microsoft.Build.Utilities.Core | Elapsed: 176ms | Delta: 38ms
2025-03-29 14:58:34.609 [StartupProfiler] Assembly loaded: System.Threading.Tasks.Parallel | Elapsed: 194ms | Delta: 18ms
2025-03-29 14:58:34.653 [StartupProfiler] Assembly loaded: System.Reflection.Emit.Lightweight | Elapsed: 238ms | Delta: 44ms
2025-03-29 14:58:34.654 [StartupProfiler] Assembly loaded: System.Reflection.Emit.ILGeneration | Elapsed: 238ms | Delta: 0ms
2025-03-29 14:58:34.656 [StartupProfiler] Assembly loaded: System.Reflection.Primitives | Elapsed: 240ms | Delta: 2ms
2025-03-29 14:58:34.839 [StartupProfiler] Assembly loaded: Microsoft.Build.Tasks.Core | Elapsed: 424ms | Delta: 184ms
2025-03-29 14:58:34.844 [StartupProfiler] Assembly loaded: System.Threading.ThreadPool | Elapsed: 429ms | Delta: 5ms
  /app/TaxxorEditor/TaxxorEditor.csproj                                                                  Restore (0.1s)
2025-03-29 14:58:34.962 [StartupProfiler] Assembly loaded: NuGet.Build.Tasks | Elapsed: 547ms | Delta: 118ms     (0.1s)
2025-03-29 14:58:34.962 [StartupProfiler] Assembly loaded: NuGet.Common | Elapsed: 547ms | Delta: 0ms
2025-03-29 14:58:34.963 [StartupProfiler] Assembly loaded: NuGet.Commands | Elapsed: 547ms | Delta: 0ms
2025-03-29 14:58:34.963 [StartupProfiler] Assembly loaded: NuGet.ProjectModel | Elapsed: 548ms | Delta: 1ms      (0.2s)
2025-03-29 14:58:35.004 [StartupProfiler] Assembly loaded: Microsoft.NET.Build.Tasks | Elapsed: 589ms | Delta: 41ms
2025-03-29 14:58:35.011 [StartupProfiler] Assembly loaded: NuGet.Frameworks | Elapsed: 595ms | Delta: 6ms
2025-03-29 14:58:35.027 [StartupProfiler] Assembly loaded: Microsoft.Deployment.DotNet.Releases | Elapsed: 612ms (0.2s)a: 17ms
2025-03-29 14:58:35.034 [StartupProfiler] Assembly loaded: NuGet.Configuration | Elapsed: 618ms | Delta: 6ms
2025-03-29 14:58:35.036 [StartupProfiler] Assembly loaded: System.Xml.XDocument | Elapsed: 621ms | Delta: 3ms
2025-03-29 14:58:35.036 [StartupProfiler] Assembly loaded: System.Private.Xml.Linq | Elapsed: 621ms | Delta: 0ms (0.2s)
2025-03-29 14:58:35.076 [StartupProfiler] Assembly loaded: NuGet.Packaging | Elapsed: 660ms | Delta: 39ms
2025-03-29 14:58:35.076 [StartupProfiler] Assembly loaded: NuGet.LibraryModel | Elapsed: 661ms | Delta: 1ms
2025-03-29 14:58:35.076 [StartupProfiler] Assembly loaded: NuGet.Versioning | Elapsed: 661ms | Delta: 0ms
2025-03-29 14:58:35.077 [StartupProfiler] Assembly loaded: NuGet.Frameworks | Elapsed: 662ms | Delta: 1ms
2025-03-29 14:58:35.093 [StartupProfiler] Assembly loaded: System.Buffers | Elapsed: 678ms | Delta: 16ms         (0.3s)
2025-03-29 14:58:35.099 [StartupProfiler] Assembly loaded: NuGet.Protocol | Elapsed: 684ms | Delta: 6ms
2025-03-29 14:58:35.099 [StartupProfiler] Assembly loaded: NuGet.Credentials | Elapsed: 684ms | Delta: 0ms
2025-03-29 14:58:35.102 [StartupProfiler] Assembly loaded: System.Formats.Asn1 | Elapsed: 687ms | Delta: 3ms
2025-03-29 14:58:35.104 [StartupProfiler] Assembly loaded: System.Runtime.Numerics | Elapsed: 689ms | Delta: 2ms (0.3s)
2025-03-29 14:58:35.195 [StartupProfiler] Assembly loaded: NuGet.DependencyResolver.Core | Elapsed: 780ms | Delta(0.4s)
2025-03-29 14:58:35.207 [StartupProfiler] Assembly loaded: System.Net.Primitives | Elapsed: 791ms | Delta: 11ms
2025-03-29 14:58:35.221 [StartupProfiler] Assembly loaded: Newtonsoft.Json | Elapsed: 806ms | Delta: 15ms
2025-03-29 14:58:35.222 [StartupProfiler] Assembly loaded: System.Runtime.Serialization.Primitives | Elapsed: 807ms | Delta: 1ms
2025-03-29 14:58:35.232 [StartupProfiler] Assembly loaded: System.Linq.Expressions | Elapsed: 817ms | Delta: 10ms
2025-03-29 14:58:35.232 [StartupProfiler] Assembly loaded: System.ComponentModel.TypeConverter | Elapsed: 817ms | Delta: 0ms
2025-03-29 14:58:35.232 [StartupProfiler] Assembly loaded: System.ObjectModel | Elapsed: 817ms | Delta: 0ms      (0.7s)
2025-03-29 14:58:35.536 [StartupProfiler] Assembly loaded: NuGet.ProjectModel | Elapsed: 1121ms | Delta: 304ms
2025-03-29 14:58:35.536 [StartupProfiler] Assembly loaded: NuGet.Packaging | Elapsed: 1121ms | Delta: 0ms        (0.7s)
2025-03-29 14:58:35.550 [StartupProfiler] Assembly loaded: NuGet.Versioning | Elapsed: 1135ms | Delta: 14ms      (0.8s)
2025-03-29 14:58:35.591 [StartupProfiler] Assembly loaded: Microsoft.Build.Tasks.CodeAnalysis | Elapsed: 1176ms | Delta: 41ms
2025-03-29 14:58:35.596 [StartupProfiler] Assembly loaded: Microsoft.Build.Tasks.Git | Elapsed: 1181ms | Delta: 5(0.8s)
2025-03-29 14:58:35.618 [StartupProfiler] Assembly loaded: Microsoft.SourceLink.Common | Elapsed: 1203ms | Delta: 22ms
2025-03-29 14:58:35.620 [StartupProfiler] Assembly loaded: Microsoft.SourceLink.GitHub | Elapsed: 1204ms | Delta: 1ms
2025-03-29 14:58:35.622 [StartupProfiler] Assembly loaded: Microsoft.SourceLink.GitLab | Elapsed: 1207ms | Delta: 3ms
2025-03-29 14:58:35.624 [StartupProfiler] Assembly loaded: Microsoft.SourceLink.AzureRepos.Git | Elapsed: 1209ms | Delta: 2ms
2025-03-29 14:58:35.627 [StartupProfiler] Assembly loaded: Microsoft.SourceLink.Bitbucket.Git | Elapsed: 1211ms |(0.9s): 2ms
2025-03-29 14:58:35.750 [StartupProfiler] Assembly loaded: Microsoft.NET.Sdk.StaticWebAssets.Tasks | Elapsed: 1335ms | Delta: 124ms
2025-03-29 14:58:35.753 [StartupProfiler] Assembly loaded: Microsoft.Extensions.FileSystemGlobbing | Elapsed: 133(1.0s)Delta: 2ms
2025-03-29 14:58:35.805 [StartupProfiler] Assembly loaded: Microsoft.NET.Sdk.Razor.Tasks | Elapsed: 1390ms | Delta: 53ms
2025-03-29 14:58:35.809 [StartupProfiler] Assembly loaded: Protobuf.MSBuild | Elapsed: 1393ms | Delta: 3ms
2025-03-29 14:58:35.809 [StartupProfiler] Assembly loaded: System.Text.Encoding | Elapsed: 1393ms | Delta: 0ms
2025-03-29 14:58:35.810 [StartupProfiler] Assembly loaded: System.Runtime.InteropServices.RuntimeInformation | Elapsed: 1394ms | Delta: 1ms
2025-03-29 14:58:35.812 [StartupProfiler] Assembly loaded: System.Runtime.Extensions | Elapsed: 1397ms | Delta: 3ms
2025-03-29 14:58:35.814 [StartupProfiler] Assembly loaded: System.Security.Cryptography.Algorithms | Elapsed: 1399ms | Delta: 2ms
2025-03-29 14:58:35.814 [StartupProfiler] Assembly loaded: System.Security.Cryptography.Primitives | Elapsed: 1399ms | Delta: 0ms
2025-03-29 14:58:35.815 [StartupProfiler] Assembly loaded: System.IO.FileSystem | Elapsed: 1400ms | Delta: 1ms   (1.1s)
2025-03-29 14:58:35.889 [StartupProfiler] Assembly loaded: System.Text.Encodings.Web | Elapsed: 1474ms | Delta: 74ms
2025-03-29 14:58:35.889 [StartupProfiler] Assembly loaded: System.Runtime.Intrinsics | Elapsed: 1474ms | Delta: 0ms
2025-03-29 14:58:36.714 [StartupProfiler] Assembly loaded: System.Diagnostics.TraceSource | Elapsed: 2299ms | Delta: 810ms
2025-03-29 14:58:37.184 [StartupProfiler] Periodic checkpoint | Elapsed: 5009ms | Delta: 4963ms
2025-03-29 14:58:42.186 [StartupProfiler] Periodic checkpoint | Elapsed: 10011ms | Delta: 5002ms
2025-03-29 14:58:47.184 [StartupProfiler] Periodic checkpoint | Elapsed: 15009ms | Delta: 4998ms
2025-03-29 14:58:52.184 [StartupProfiler] Periodic checkpoint | Elapsed: 20009ms | Delta: 5000ms
2025-03-29 14:58:57.186 [StartupProfiler] Periodic checkpoint | Elapsed: 25011ms | Delta: 5002ms
2025-03-29 14:59:02.185 [StartupProfiler] Periodic checkpoint | Elapsed: 30010ms | Delta: 4999ms
2025-03-29 14:59:07.186 [StartupProfiler] Periodic checkpoint | Elapsed: 35011ms | Delta: 5001ms
2025-03-29 14:59:12.189 [StartupProfiler] Periodic checkpoint | Elapsed: 40014ms | Delta: 5003ms
2025-03-29 14:59:17.203 [StartupProfiler] Periodic checkpoint | Elapsed: 45028ms | Delta: 5014ms
2025-03-29 14:59:22.190 [StartupProfiler] Periodic checkpoint | Elapsed: 50015ms | Delta: 4987ms
2025-03-29 14:59:22.222 [StartupProfiler] Assembly loaded: System.IO.Pipes | Elapsed: 47807ms | Delta: 45508ms
2025-03-29 14:59:22.249 [StartupProfiler] StartupHook.Initialize | Elapsed: 0ms | Delta: 0ms
2025-03-29 14:59:22.259 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Watch.BrowserRefresh | Elapsed: 11ms | Delta: 11ms
2025-03-29 14:59:22.260 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Hosting | Elapsed: 12ms | Delta: 1ms
2025-03-29 14:59:22.260 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Hosting.Abstractions | Elapsed: 12ms | Delta: 0ms
2025-03-29 14:59:22.260 [StartupProfiler] Periodic checkpoint | Elapsed: 12ms | Delta: 0ms
2025-03-29 14:59:22.261 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Logging.Abstractions | Elapsed: 12ms | Delta: 0ms
2025-03-29 14:59:22.261 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Hosting.Abstractions | Elapsed: 12ms | Delta: 0ms
2025-03-29 14:59:22.261 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore | Elapsed: 13ms | Delta: 1ms




























** 2025-03-29 14:59:22 - Starting Application **

2025-03-29 14:59:22.261 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration.Abstractions | Elapsed: 13ms | Delta: 0ms
2025-03-29 14:59:22.261 [StartupProfiler] Assembly loaded: Microsoft.Extensions.DependencyInjection.Abstractions | Elapsed: 13ms | Delta: 0ms
2025-03-29 14:59:22.262 [StartupProfiler] Assembly loaded: Microsoft.Extensions.DependencyInjection | Elapsed: 13ms | Delta: 0ms
2025-03-29 14:59:22.262 [StartupProfiler] Assembly loaded: System.ComponentModel | Elapsed: 13ms | Delta: 0ms
2025-03-29 14:59:22.263 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Hosting | Elapsed: 15ms | Delta: 2ms
2025-03-29 14:59:22.263 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration | Elapsed: 15ms | Delta: 0ms
2025-03-29 14:59:22.263 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration.EnvironmentVariables | Elapsed: 15ms | Delta: 0ms
2025-03-29 14:59:22.264 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Primitives | Elapsed: 15ms | Delta: 0ms
2025-03-29 14:59:22.264 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.Kestrel.Core | Elapsed: 16ms | Delta: 1ms
2025-03-29 14:59:22.265 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.Kestrel | Elapsed: 16ms | Delta: 0ms
2025-03-29 14:59:22.265 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.Kestrel.Transport.Quic | Elapsed: 16ms | Delta: 0ms
2025-03-29 14:59:22.265 [StartupProfiler] Assembly loaded: System.Net.Quic | Elapsed: 17ms | Delta: 1ms
2025-03-29 14:59:22.265 [StartupProfiler] Assembly loaded: System.Net.Sockets | Elapsed: 17ms | Delta: 0ms
2025-03-29 14:59:22.265 [StartupProfiler] Assembly loaded: System.Net.Primitives | Elapsed: 17ms | Delta: 0ms
2025-03-29 14:59:22.266 [StartupProfiler] Assembly loaded: System.Diagnostics.Tracing | Elapsed: 17ms | Delta: 0ms
2025-03-29 14:59:22.267 [StartupProfiler] Assembly loaded: System.Diagnostics.DiagnosticSource | Elapsed: 19ms | Delta: 2ms
2025-03-29 14:59:22.273 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.IIS | Elapsed: 24ms | Delta: 5ms
2025-03-29 14:59:22.273 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Server.IISIntegration | Elapsed: 24ms | Delta: 0ms
2025-03-29 14:59:22.273 [StartupProfiler] Assembly loaded: System.Security.Cryptography | Elapsed: 25ms | Delta: 1ms
2025-03-29 14:59:22.274 [StartupProfiler] Assembly loaded: Microsoft.Extensions.FileProviders.Abstractions | Elapsed: 26ms | Delta: 1ms
2025-03-29 14:59:22.274 [StartupProfiler] Assembly loaded: Microsoft.Extensions.FileProviders.Physical | Elapsed: 26ms | Delta: 0ms
2025-03-29 14:59:22.275 [StartupProfiler] Assembly loaded: System.Linq | Elapsed: 26ms | Delta: 0ms
2025-03-29 14:59:22.275 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Mvc.Core | Elapsed: 27ms | Delta: 1ms
2025-03-29 14:59:22.276 [StartupProfiler] Assembly loaded: Microsoft.AspNetCore.Http.Abstractions | Elapsed: 27ms | Delta: 0ms
2025-03-29 14:59:22.276 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration.FileExtensions | Elapsed: 28ms | Delta: 1ms
2025-03-29 14:59:22.276 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration.Binder | Elapsed: 28ms | Delta: 0ms
2025-03-29 14:59:22.277 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration.Json | Elapsed: 28ms | Delta: 0ms
2025-03-29 14:59:22.277 [StartupProfiler] Assembly loaded: Microsoft.Extensions.Configuration.UserSecrets | Elapsed: 29ms | Delta: 1ms
2025-03-29 14:59:22.278 [StartupProfiler] Assembly loaded: System.IO.FileSystem.Watcher | Elapsed: 30ms | Delta: 1ms
2025-03-29 14:59:22.278 [StartupProfiler] Assembly loaded: System.ComponentModel.Primitives | Elapsed: 30ms | Delta: 0ms
2025-03-29 14:59:22.279 [StartupProfiler] Assembly loaded: System.Collections.Concurrent | Elapsed: 30ms | Delta: 0ms
2025-03-29 14:59:22.582 [StartupProfiler] Assembly loaded: System.Threading.Thread | Elapsed: 334ms | Delta: 304ms
